Date,Day,Day_of_Week,Week,Month,Year,Season,Festival,Category,Product,Cost_Price,Selling_Price,Margin_%,Discount_%,Current_Stock,Reorder_Level,Lead_Time_Days,Holding_Cost_Per_Unit,Supplier_Reliability,Investment,Revenue,Profit,Units_Sold
2022-02-02,2,2,5,2,2022,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,5,188,50,3,3.6,0.96,5940,7053.75,1113.75,33
2022-02-02,2,2,5,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,0,239,100,2,0.84,0.95,4200,5400.0,1200.0,100
2022-02-03,3,3,5,2,2022,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,0,941,200,2,0.7,0.9,1575,3375.0,1800.0,45
2022-02-03,3,3,5,2,2022,Winter,None,Fashion,T-Shirt Men,180,349,93.89,5,131,30,5,3.6,0.82,23220,42769.95,19549.95,129
2022-02-03,3,3,5,2,2022,Winter,None,Fashion,Kurta Women,280,549,96.07,0,67,20,5,5.6,0.9,31080,60939.0,29859.0,111
2022-02-03,3,3,5,2,2022,Winter,None,FMCG,Soap Lux,22,32,45.45,15,530,150,3,0.44,0.73,1034,1278.4,244.4,47
2022-02-03,3,3,5,2,2022,Winter,None,Agriculture,Pesticide 500ml,180,245,36.11,0,91,20,5,3.6,0.8,12240,16660.0,4420.0,68
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,Electronics,USB Cable,45,89,97.78,0,110,50,4,0.9,0.97,5355,10591.0,5236.0,119
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,Grocery,Salt 1kg,18,25,38.89,0,463,120,2,0.36,0.98,2124,2950.0,826.0,118
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,Agriculture,Pesticide 500ml,180,245,36.11,15,39,20,5,3.6,0.97,26640,30821.0,4181.0,148
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,Fashion,Jeans Men,450,899,99.78,15,98,20,6,9.0,0.82,24750,42028.25,17278.25,55
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,Stationery,Eraser Pack,12,20,66.67,0,372,150,2,0.24,0.83,204,340.0,136.0,17
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,FMCG,Soap Lux,22,32,45.45,0,526,150,3,0.44,0.86,1804,2624.0,820.0,82
2022-02-04,4,4,5,2,2022,Winter,Valentine's Day,FMCG,Shampoo Head&Shoulders,85,115,35.29,15,221,80,4,1.7,0.76,6715,7722.25,1007.25,79
2022-02-05,5,5,5,2,2022,Winter,None,Agriculture,Pesticide 500ml,180,245,36.11,10,62,20,5,3.6,0.77,1620,1984.5,364.5,9
2022-02-05,5,5,5,2,2022,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,0,363,80,3,1.9,0.76,11685,14514.0,2829.0,123
2022-02-05,5,5,5,2,2022,Winter,None,Electronics,Earphones Boat,350,599,71.14,0,38,20,5,7.0,0.94,18550,31747.0,13197.0,53
2022-02-06,6,6,5,2,2022,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,0,110,50,3,3.6,0.88,5400,6750.0,1350.0,30
2022-02-06,6,6,5,2,2022,Winter,None,Electronics,Fan Table,850,1350,58.82,0,16,8,7,17.0,0.92,34850,55350.0,20500.0,41
2022-02-06,6,6,5,2,2022,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,10,343,100,3,1.1,0.83,1760,2160.0,400.0,32
2022-02-06,6,6,5,2,2022,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,311,80,4,1.7,0.85,9605,12995.0,3390.0,113
2022-02-06,6,6,5,2,2022,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,10,173,40,4,0.96,0.79,864,1377.0,513.0,18
2022-02-06,6,6,5,2,2022,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,15,690,200,2,0.4,0.95,200,255.0,55.0,10
2022-02-06,6,6,5,2,2022,Winter,None,FMCG,Soap Lux,22,32,45.45,5,604,150,3,0.44,0.72,594,820.8,226.8,27
2022-02-07,7,0,6,2,2022,Winter,Valentine's Day,Fashion,Saree Cotton,350,699,99.71,5,47,15,7,7.0,0.88,66500,126169.5,59669.5,190
2022-02-07,7,0,6,2,2022,Winter,Valentine's Day,FMCG,Toothpaste Colgate,55,75,36.36,0,433,100,3,1.1,0.96,2255,3075.0,820.0,41
2022-02-07,7,0,6,2,2022,Winter,Valentine's Day,Grocery,Salt 1kg,18,25,38.89,10,574,120,2,0.36,0.77,1242,1552.5,310.5,69
2022-02-08,8,1,6,2,2022,Winter,None,Agriculture,Pesticide 500ml,180,245,36.11,15,39,20,5,3.6,0.91,8100,9371.25,1271.25,45
2022-02-08,8,1,6,2,2022,Winter,None,Stationery,Pencil Box,35,55,57.14,5,123,80,3,0.7,0.73,385,574.75,189.75,11
2022-02-08,8,1,6,2,2022,Winter,None,Stationery,Eraser Pack,12,20,66.67,0,719,150,2,0.24,0.72,768,1280.0,512.0,64
2022-02-08,8,1,6,2,2022,Winter,None,FMCG,Biscuit Parle-G,8,12,50.0,10,325,200,2,0.16,0.82,672,907.2,235.2,84
2022-02-08,8,1,6,2,2022,Winter,None,Fashion,Saree Cotton,350,699,99.71,20,61,15,7,7.0,0.72,42350,67663.2,25313.2,121
2022-02-09,9,2,6,2,2022,Winter,Valentine's Day,Fashion,Jeans Men,450,899,99.78,0,91,20,6,9.0,0.81,21600,43152.0,21552.0,48
2022-02-09,9,2,6,2,2022,Winter,Valentine's Day,Fashion,Shoes Casual,350,699,99.71,20,79,25,6,7.0,0.95,41300,65985.6,24685.6,118
2022-02-09,9,2,6,2,2022,Winter,Valentine's Day,FMCG,Biscuit Parle-G,8,12,50.0,20,873,200,2,0.16,0.95,944,1132.8,188.8,118
2022-02-09,9,2,6,2,2022,Winter,Valentine's Day,Grocery,Eid Special Dates,280,450,60.71,0,119,40,4,5.6,0.98,4200,6750.0,2550.0,15
2022-02-09,9,2,6,2,2022,Winter,Valentine's Day,FMCG,Diya Set 12pc,48,95,97.92,0,296,150,2,0.96,0.87,384,760.0,376.0,8
2022-02-10,10,3,6,2,2022,Winter,None,Grocery,Salt 1kg,18,25,38.89,5,279,120,2,0.36,0.92,1026,1353.75,327.75,57
2022-02-10,10,3,6,2,2022,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,20,126,100,3,1.1,0.75,5225,5700.0,475.0,95
2022-02-10,10,3,6,2,2022,Winter,None,Grocery,Wheat Flour 10kg,320,385,20.31,20,109,40,3,6.4,0.83,5120,4928.0,-192.0,16
2022-02-10,10,3,6,2,2022,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,5,292,80,3,1.9,0.78,9215,10873.7,1658.7,97
2022-02-10,10,3,6,2,2022,Winter,None,FMCG,Crackers Box,200,380,90.0,20,320,100,3,4.0,0.73,14200,21584.0,7384.0,71
2022-02-10,10,3,6,2,2022,Winter,None,Electronics,Earphones Boat,350,599,71.14,15,59,20,5,7.0,0.71,36050,52442.45,16392.45,103
2022-02-11,11,4,6,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,0,354,100,2,0.84,0.92,2268,2916.0,648.0,54
2022-02-11,11,4,6,2,2022,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,0,230,50,3,3.6,0.77,4860,6075.0,1215.0,27
2022-02-11,11,4,6,2,2022,Winter,None,Electronics,Earphones Boat,350,599,71.14,10,25,20,5,7.0,0.83,18550,28572.3,10022.3,53
2022-02-11,11,4,6,2,2022,Winter,None,Fashion,Jeans Men,450,899,99.78,5,93,20,6,9.0,0.83,12600,23913.4,11313.4,28
2022-02-11,11,4,6,2,2022,Winter,None,FMCG,Dandiya Sticks,40,85,112.5,5,614,200,2,0.8,0.71,2520,5087.25,2567.25,63
2022-02-11,11,4,6,2,2022,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,396,80,4,1.7,0.84,2890,3910.0,1020.0,34
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,Stationery,Notebook A4,28,45,60.71,15,498,100,3,0.56,0.75,2716,3710.25,994.25,97
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,Grocery,Dal Toor 1kg,95,118,24.21,10,179,80,3,1.9,0.97,5320,5947.2,627.2,56
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,134,30,5,1.3,0.89,9360,13680.0,4320.0,144
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,FMCG,Biscuit Parle-G,8,12,50.0,0,462,200,2,0.16,0.76,584,876.0,292.0,73
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,Electronics,Power Bank 10000mAh,650,1099,69.08,10,56,15,6,13.0,0.72,46150,70226.1,24076.1,71
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,FMCG,Dandiya Sticks,40,85,112.5,20,777,200,2,0.8,0.93,6680,11356.0,4676.0,167
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,Stationery,Pencil Box,35,55,57.14,5,399,80,3,0.7,0.8,6510,9718.5,3208.5,186
2022-02-12,12,5,6,2,2022,Winter,Valentine's Day,Electronics,LED Bulb 9W,48,85,77.08,15,57,40,4,0.96,0.84,4992,7514.0,2522.0,104
2022-02-13,13,6,6,2,2022,Winter,None,Fashion,Jeans Men,450,899,99.78,0,29,20,6,9.0,0.89,61650,123163.0,61513.0,137
2022-02-13,13,6,6,2,2022,Winter,None,Electronics,Fan Table,850,1350,58.82,20,40,8,7,17.0,0.82,23800,30240.0,6440.0,28
2022-02-13,13,6,6,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,10,478,100,2,0.84,0.97,6762,7824.6,1062.6,161
2022-02-13,13,6,6,2,2022,Winter,None,Fashion,Shoes Casual,350,699,99.71,5,66,25,6,7.0,0.88,67550,128161.65,60611.65,193
2022-02-13,13,6,6,2,2022,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,10,611,150,2,0.96,0.73,2112,3762.0,1650.0,44
2022-02-13,13,6,6,2,2022,Winter,None,Grocery,Salt 1kg,18,25,38.89,20,163,120,2,0.36,0.85,1872,2080.0,208.0,104
2022-02-13,13,6,6,2,2022,Winter,None,Grocery,Christmas Cake,180,320,77.78,0,86,30,2,3.6,1.0,2880,5120.0,2240.0,16
2022-02-13,13,6,6,2,2022,Winter,None,Electronics,USB Cable,45,89,97.78,10,143,50,4,0.9,0.81,5625,10012.5,4387.5,125
2022-02-14,14,0,7,2,2022,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,10,941,200,2,0.5,0.96,1350,1944.0,594.0,54
2022-02-14,14,0,7,2,2022,Winter,None,Stationery,Eraser Pack,12,20,66.67,10,746,150,2,0.24,0.9,288,432.0,144.0,24
2022-02-14,14,0,7,2,2022,Winter,None,Fashion,Kurta Women,280,549,96.07,0,70,20,5,5.6,0.74,26320,51606.0,25286.0,94
2022-02-14,14,0,7,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,15,292,100,2,0.84,0.89,798,872.1,74.1,19
2022-02-14,14,0,7,2,2022,Winter,None,Grocery,Salt 1kg,18,25,38.89,0,544,120,2,0.36,0.98,558,775.0,217.0,31
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,FMCG,Crackers Box,200,380,90.0,0,170,100,3,4.0,0.75,22400,42560.0,20160.0,112
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,Grocery,Dal Toor 1kg,95,118,24.21,0,356,80,3,1.9,0.95,3610,4484.0,874.0,38
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,Agriculture,Wheat Seeds 1kg,65,95,46.15,10,142,30,5,1.3,0.93,1235,1624.5,389.5,19
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,FMCG,Diya Set 12pc,48,95,97.92,0,335,150,2,0.96,0.95,4176,8265.0,4089.0,87
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,Stationery,Notebook A4,28,45,60.71,20,122,100,3,0.56,0.82,1372,1764.0,392.0,49
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,Grocery,Wheat Flour 10kg,320,385,20.31,15,196,40,3,6.4,0.79,29760,30434.25,674.25,93
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,Grocery,Christmas Cake,180,320,77.78,15,60,30,2,3.6,0.79,22320,33728.0,11408.0,124
2022-02-15,15,1,7,2,2022,Winter,Valentine's Day,FMCG,Toothpaste Colgate,55,75,36.36,20,199,100,3,1.1,0.81,7920,8640.0,720.0,144
2022-02-16,16,2,7,2,2022,Winter,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,20,31,25,6,2.5,0.89,4000,4300.8,300.8,32
2022-02-16,16,2,7,2,2022,Winter,None,Agriculture,Pesticide 500ml,180,245,36.11,20,33,20,5,3.6,0.91,12420,13524.0,1104.0,69
2022-02-16,16,2,7,2,2022,Winter,None,Fashion,T-Shirt Men,180,349,93.89,10,127,30,5,3.6,0.75,5760,10051.2,4291.2,32
2022-02-16,16,2,7,2,2022,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,5,647,200,2,0.5,0.73,1650,2508.0,858.0,66
2022-02-16,16,2,7,2,2022,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,0,177,150,2,0.96,0.82,4080,8075.0,3995.0,85
2022-02-16,16,2,7,2,2022,Winter,None,Stationery,Eraser Pack,12,20,66.67,5,545,150,2,0.24,1.0,864,1368.0,504.0,72
2022-02-16,16,2,7,2,2022,Winter,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,140,90,3,1.9,0.95,3040,4000.0,960.0,32
2022-02-17,17,3,7,2,2022,Winter,None,Fashion,Kurta Women,280,549,96.07,5,22,20,5,5.6,0.78,2800,5215.5,2415.5,10
2022-02-17,17,3,7,2,2022,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,20,472,100,3,1.1,0.88,1595,1740.0,145.0,29
2022-02-17,17,3,7,2,2022,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,5,201,80,4,1.7,0.79,2125,2731.25,606.25,25
2022-02-17,17,3,7,2,2022,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,263,60,4,2.4,0.89,5640,6956.0,1316.0,47
2022-02-17,17,3,7,2,2022,Winter,None,Fashion,T-Shirt Men,180,349,93.89,0,93,30,5,3.6,0.88,6840,13262.0,6422.0,38
2022-02-17,17,3,7,2,2022,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,0,935,200,2,0.7,0.74,3010,6450.0,3440.0,86
2022-02-17,17,3,7,2,2022,Winter,None,FMCG,Dandiya Sticks,40,85,112.5,5,446,200,2,0.8,0.87,240,484.5,244.5,6
2022-02-17,17,3,7,2,2022,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,569,200,2,0.5,0.72,400,640.0,240.0,16
2022-02-18,18,4,7,2,2022,Winter,None,FMCG,Kite + String,25,55,120.0,0,1031,300,2,0.5,0.94,1200,2640.0,1440.0,48
2022-02-18,18,4,7,2,2022,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,0,256,150,2,0.96,0.93,2160,4275.0,2115.0,45
2022-02-18,18,4,7,2,2022,Winter,None,Grocery,Eid Special Dates,280,450,60.71,15,130,40,4,5.6,0.86,15680,21420.0,5740.0,56
2022-02-18,18,4,7,2,2022,Winter,None,Grocery,Wheat Flour 10kg,320,385,20.31,20,158,40,3,6.4,0.99,13440,12936.0,-504.0,42
2022-02-18,18,4,7,2,2022,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,5,264,200,2,0.5,0.91,850,1292.0,442.0,34
2022-02-18,18,4,7,2,2022,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,5,244,200,2,0.7,0.94,315,641.25,326.25,9
2022-02-18,18,4,7,2,2022,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,191,60,4,2.4,0.82,8760,10804.0,2044.0,73
2022-02-19,19,5,7,2,2022,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,0,576,200,2,0.7,0.83,1785,3825.0,2040.0,51
2022-02-19,19,5,7,2,2022,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,5,138,40,4,0.96,0.8,5712,9609.25,3897.25,119
2022-02-19,19,5,7,2,2022,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,154,60,4,2.4,0.98,15960,19684.0,3724.0,133
2022-02-19,19,5,7,2,2022,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,10,37,10,7,170.0,0.72,620500,722634.3,102134.3,73
2022-02-19,19,5,7,2,2022,Winter,None,Fashion,T-Shirt Men,180,349,93.89,10,71,30,5,3.6,0.73,11880,20730.6,8850.6,66
2022-02-19,19,5,7,2,2022,Winter,None,Fashion,Shoes Casual,350,699,99.71,0,102,25,6,7.0,0.92,31500,62910.0,31410.0,90
2022-02-19,19,5,7,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,0,121,100,2,0.84,0.92,4368,5616.0,1248.0,104
2022-02-20,20,6,7,2,2022,Winter,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,20,48,30,5,1.3,0.95,3185,3724.0,539.0,49
2022-02-20,20,6,7,2,2022,Winter,None,Electronics,Fan Table,850,1350,58.82,15,12,8,7,17.0,0.77,70550,95242.5,24692.5,83
2022-02-20,20,6,7,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,15,390,100,2,0.84,0.71,3654,3993.3,339.3,87
2022-02-20,20,6,7,2,2022,Winter,None,Grocery,Salt 1kg,18,25,38.89,0,310,120,2,0.36,0.83,2394,3325.0,931.0,133
2022-02-20,20,6,7,2,2022,Winter,None,Stationery,Pencil Box,35,55,57.14,0,267,80,3,0.7,0.82,3325,5225.0,1900.0,95
2022-02-21,21,0,8,2,2022,Winter,None,Electronics,Fan Table,850,1350,58.82,0,21,8,7,17.0,1.0,45050,71550.0,26500.0,53
2022-02-21,21,0,8,2,2022,Winter,None,Electronics,Power Bank 10000mAh,650,1099,69.08,0,23,15,6,13.0,0.96,49400,83524.0,34124.0,76
2022-02-21,21,0,8,2,2022,Winter,None,FMCG,Soap Lux,22,32,45.45,5,605,150,3,0.44,1.0,814,1124.8,310.8,37
2022-02-21,21,0,8,2,2022,Winter,None,Grocery,Wheat Flour 10kg,320,385,20.31,20,56,40,3,6.4,0.86,21440,20636.0,-804.0,67
2022-02-21,21,0,8,2,2022,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,0,928,200,2,0.4,0.91,1160,1740.0,580.0,58
2022-02-21,21,0,8,2,2022,Winter,None,FMCG,Puja Thali Set,125,245,96.0,15,180,50,3,2.5,0.77,4500,7497.0,2997.0,36
2022-02-21,21,0,8,2,2022,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,705,200,2,0.5,0.71,525,840.0,315.0,21
2022-02-21,21,0,8,2,2022,Winter,None,Agriculture,Pesticide 500ml,180,245,36.11,10,90,20,5,3.6,0.74,17280,21168.0,3888.0,96
2022-02-22,22,1,8,2,2022,Winter,None,Grocery,Salt 1kg,18,25,38.89,15,513,120,2,0.36,0.82,1674,1976.25,302.25,93
2022-02-22,22,1,8,2,2022,Winter,None,Fashion,Jeans Men,450,899,99.78,10,60,20,6,9.0,0.89,9450,16991.1,7541.1,21
2022-02-22,22,1,8,2,2022,Winter,None,Stationery,Pencil Box,35,55,57.14,5,256,80,3,0.7,0.74,2625,3918.75,1293.75,75
2022-02-23,23,2,8,2,2022,Winter,None,Grocery,Christmas Cake,180,320,77.78,0,149,30,2,3.6,0.91,5580,9920.0,4340.0,31
2022-02-23,23,2,8,2,2022,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,0,280,200,2,0.4,0.78,1960,2940.0,980.0,98
2022-02-23,23,2,8,2,2022,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,15,400,80,4,1.7,0.79,6885,7917.75,1032.75,81
2022-02-23,23,2,8,2,2022,Winter,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,10,51,30,5,1.3,0.88,1300,1710.0,410.0,20
2022-02-23,23,2,8,2,2022,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,10,495,150,2,0.96,0.95,1200,2137.5,937.5,25
2022-02-23,23,2,8,2,2022,Winter,None,Grocery,Sugar 1kg,42,54,28.57,10,114,100,2,0.84,0.72,630,729.0,99.0,15
2022-02-23,23,2,8,2,2022,Winter,None,FMCG,Soap Lux,22,32,45.45,15,365,150,3,0.44,0.93,1848,2284.8,436.8,84
2022-02-24,24,3,8,2,2022,Winter,Valentine's Day,Grocery,Wheat Flour 10kg,320,385,20.31,0,55,40,3,6.4,0.75,37440,45045.0,7605.0,117
2022-02-24,24,3,8,2,2022,Winter,Valentine's Day,FMCG,Puja Thali Set,125,245,96.0,5,137,50,3,2.5,0.88,15500,28861.0,13361.0,124
2022-02-24,24,3,8,2,2022,Winter,Valentine's Day,FMCG,Kite + String,25,55,120.0,0,1007,300,2,0.5,0.99,2350,5170.0,2820.0,94
2022-02-24,24,3,8,2,2022,Winter,Valentine's Day,Fashion,T-Shirt Men,180,349,93.89,0,43,30,5,3.6,0.8,27000,52350.0,25350.0,150
2022-02-24,24,3,8,2,2022,Winter,Valentine's Day,Fashion,Jeans Men,450,899,99.78,5,51,20,6,9.0,0.74,23400,44410.6,21010.6,52
2022-02-24,24,3,8,2,2022,Winter,Valentine's Day,FMCG,Gulal Colors Set,35,75,114.29,0,830,200,2,0.7,0.83,3325,7125.0,3800.0,95
2022-02-25,25,4,8,2,2022,Winter,None,Fashion,Saree Cotton,350,699,99.71,10,34,15,7,7.0,0.85,40250,72346.5,32096.5,115
2022-02-25,25,4,8,2,2022,Winter,None,Grocery,Eid Special Dates,280,450,60.71,0,101,40,4,5.6,0.76,21560,34650.0,13090.0,77
2022-02-25,25,4,8,2,2022,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,0,41,10,7,170.0,0.88,93500,120989.0,27489.0,11
2022-02-25,25,4,8,2,2022,Winter,None,FMCG,Detergent Surf 1kg,95,125,31.58,20,94,90,3,1.9,0.95,6745,7100.0,355.0,71
2022-02-26,26,5,8,2,2022,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,10,363,80,4,1.7,0.79,8840,10764.0,1924.0,104
2022-02-26,26,5,8,2,2022,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,5,180,40,4,0.96,0.78,5472,9205.5,3733.5,114
2022-02-26,26,5,8,2,2022,Winter,None,Stationery,Notebook A4,28,45,60.71,10,149,100,3,0.56,0.82,672,972.0,300.0,24
2022-02-26,26,5,8,2,2022,Winter,None,Stationery,Pencil Box,35,55,57.14,20,267,80,3,0.7,0.93,2450,3080.0,630.0,70
2022-02-26,26,5,8,2,2022,Winter,None,FMCG,Dandiya Sticks,40,85,112.5,0,241,200,2,0.8,0.71,4160,8840.0,4680.0,104
2022-02-26,26,5,8,2,2022,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,192,60,4,2.4,0.84,11400,14060.0,2660.0,95
2022-02-27,27,6,8,2,2022,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,10,726,150,2,0.96,0.79,5280,9405.0,4125.0,110
2022-02-27,27,6,8,2,2022,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,20,136,80,4,1.7,0.99,850,920.0,70.0,10
2022-02-27,27,6,8,2,2022,Winter,None,Fashion,Saree Cotton,350,699,99.71,10,61,15,7,7.0,0.96,40250,72346.5,32096.5,115
2022-02-27,27,6,8,2,2022,Winter,None,FMCG,Dandiya Sticks,40,85,112.5,15,471,200,2,0.8,0.99,480,867.0,387.0,12
2022-02-27,27,6,8,2,2022,Winter,None,FMCG,Detergent Surf 1kg,95,125,31.58,20,116,90,3,1.9,0.88,12065,12700.0,635.0,127
2022-02-27,27,6,8,2,2022,Winter,None,Stationery,Pencil Box,35,55,57.14,0,397,80,3,0.7,0.93,3780,5940.0,2160.0,108
2022-02-27,27,6,8,2,2022,Winter,None,Fashion,Jeans Men,450,899,99.78,5,51,20,6,9.0,0.71,27000,51243.0,24243.0,60
2022-02-28,28,0,9,2,2022,Winter,None,FMCG,Soap Lux,22,32,45.45,5,632,150,3,0.44,0.96,2002,2766.4,764.4,91
2022-02-28,28,0,9,2,2022,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,15,43,10,7,170.0,0.76,136000,149586.4,13586.4,16
2022-02-28,28,0,9,2,2022,Winter,None,Grocery,Wheat Flour 10kg,320,385,20.31,0,120,40,3,6.4,0.99,29760,35805.0,6045.0,93
2022-02-28,28,0,9,2,2022,Winter,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,5,70,25,6,2.5,0.9,11000,14044.8,3044.8,88
2022-02-28,28,0,9,2,2022,Winter,None,Fashion,Saree Cotton,350,699,99.71,20,27,15,7,7.0,0.99,24850,39703.2,14853.2,71
2022-02-28,28,0,9,2,2022,Winter,None,Stationery,Eraser Pack,12,20,66.67,0,454,150,2,0.24,0.93,912,1520.0,608.0,76
2022-02-28,28,0,9,2,2022,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,15,350,100,3,1.1,0.8,2200,2550.0,350.0,40
2022-02-28,28,0,9,2,2022,Winter,None,Electronics,Earphones Boat,350,599,71.14,0,55,20,5,7.0,0.79,40250,68885.0,28635.0,115
2022-03-01,1,1,9,3,2022,Summer,Holi,FMCG,Kite + String,25,55,120.0,0,1281,300,2,0.5,0.76,8500,18700.0,10200.0,340
2022-03-01,1,1,9,3,2022,Summer,Holi,Stationery,Pen Blue Pack 10,25,40,60.0,20,775,200,2,0.5,0.91,1650,2112.0,462.0,66
2022-03-01,1,1,9,3,2022,Summer,Holi,Stationery,Pencil Box,35,55,57.14,0,380,80,3,0.7,0.77,630,990.0,360.0,18
2022-03-01,1,1,9,3,2022,Summer,Holi,Fashion,Shoes Casual,350,699,99.71,0,54,25,6,7.0,0.72,53550,106947.0,53397.0,153
2022-03-01,1,1,9,3,2022,Summer,Holi,FMCG,Toothpaste Colgate,55,75,36.36,5,151,100,3,1.1,0.9,14740,19095.0,4355.0,268
2022-03-01,1,1,9,3,2022,Summer,Holi,Fashion,T-Shirt Men,180,349,93.89,0,148,30,5,3.6,0.75,2520,4886.0,2366.0,14
2022-03-01,1,1,9,3,2022,Summer,Holi,Grocery,Sunflower Oil 1L,120,148,23.33,15,111,60,4,2.4,0.93,15000,15725.0,725.0,125
2022-03-02,2,2,9,3,2022,Summer,Holi,Fashion,Saree Cotton,350,699,99.71,0,26,15,7,7.0,0.98,56000,111840.0,55840.0,160
2022-03-02,2,2,9,3,2022,Summer,Holi,Fashion,T-Shirt Men,180,349,93.89,0,53,30,5,3.6,0.98,26460,51303.0,24843.0,147
2022-03-02,2,2,9,3,2022,Summer,Holi,Grocery,Sugar 1kg,42,54,28.57,20,104,100,2,0.84,0.79,3948,4060.8,112.8,94
2022-03-02,2,2,9,3,2022,Summer,Holi,Grocery,Dal Toor 1kg,95,118,24.21,10,251,80,3,1.9,0.79,3895,4354.2,459.2,41
2022-03-02,2,2,9,3,2022,Summer,Holi,Grocery,Eid Special Dates,280,450,60.71,15,74,40,4,5.6,0.96,40600,55462.5,14862.5,145
2022-03-03,3,3,9,3,2022,Summer,None,Electronics,Fan Table,850,1350,58.82,15,29,8,7,17.0,0.94,26350,35572.5,9222.5,31
2022-03-03,3,3,9,3,2022,Summer,None,Electronics,Smartphone Redmi,8500,10999,29.4,10,50,10,7,170.0,0.97,297500,346468.5,48968.5,35
2022-03-03,3,3,9,3,2022,Summer,None,FMCG,Soap Lux,22,32,45.45,20,238,150,3,0.44,0.82,1958,2278.4,320.4,89
