product_name,category,cost_price,selling_price,discount_pct,units_sold,current_stock,reorder_level,lead_time_days,holding_cost,supplier_reliability,season,festival,region,margin_pct,revenue,profit,investment,month,year,day,day_of_week,week,quarter,is_weekend,is_festival,price_ratio,stock_buffer,date
Eraser Apsara,Stationery,4,7,0,64,20,24,3,0.06,0.92,Winter,None,Central India,75.0,448.0,192.0,256,2,2023,1,2,1,1,0,0,1.75,-4,2023-02-01
Tape Roll,Stationery,18,28,0,34,31,12,2,0.27,0.92,Winter,None,Central India,55.56,952.0,340.0,612,2,2023,1,2,1,1,0,0,1.556,19,2023-02-01
Eveready Battery AA 4pc,Electronics,55,75,0,60,175,18,3,0.82,0.8,Winter,None,Central India,36.36,4500.0,1200.0,3300,2,2023,1,2,1,1,0,0,1.364,157,2023-02-01
Eveready Battery D 2pc,Electronics,65,90,0,29,205,12,3,0.97,0.8,Winter,None,Central India,38.46,2610.0,725.0,1885,2,2023,1,2,1,1,0,0,1.385,193,2023-02-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,18,47,10,3,0.97,0.9,Winter,None,Central India,38.46,1620.0,450.0,1170,2,2023,1,2,1,1,0,0,1.385,37,2023-02-01
LED Bulb 9W Philips,Electronics,95,130,0,31,231,12,3,1.43,0.88,Winter,None,Central India,36.84,4030.0,1085.0,2945,2,2023,1,2,1,1,0,0,1.368,219,2023-02-01
Extension Cord 5m,Electronics,175,240,0,20,259,10,3,2.62,0.9,Winter,None,Central India,37.14,4800.0,1300.0,3500,2,2023,1,2,1,1,0,0,1.371,249,2023-02-01
Phone Charging Cable,Electronics,65,100,0,26,261,14,2,0.97,0.9,Winter,None,Central India,53.85,2600.0,910.0,1690,2,2023,1,2,1,1,0,0,1.538,247,2023-02-01
Earphones Basic,Electronics,85,140,0,33,24,10,5,1.27,0.75,Winter,None,Central India,64.71,4620.0,1815.0,2805,2,2023,1,2,1,1,0,0,1.647,14,2023-02-01
Gamcha (Cotton Towel),Fashion,55,80,0,39,258,16,1,0.82,0.85,Winter,None,Central India,45.45,3120.0,975.0,2145,2,2023,1,2,1,1,0,0,1.455,242,2023-02-01
Socks Cotton (3 pair),Fashion,55,80,0,80,82,14,1,0.82,0.92,Winter,None,Central India,45.45,6400.0,2000.0,4400,2,2023,1,2,1,1,0,0,1.455,68,2023-02-01
Handkerchief 3pc,Fashion,30,45,0,31,117,12,1,0.45,0.85,Winter,None,Central India,50.0,1395.0,465.0,930,2,2023,1,2,1,1,0,0,1.5,105,2023-02-01
Banyan Vest Cotton,Fashion,75,110,0,36,25,12,3,1.12,0.75,Winter,None,Central India,46.67,3960.0,1260.0,2700,2,2023,1,2,1,1,0,0,1.467,13,2023-02-01
Dupatta Plain,Fashion,95,150,0,25,278,10,3,1.43,0.95,Winter,None,Central India,57.89,3750.0,1375.0,2375,2,2023,1,2,1,1,0,0,1.579,268,2023-02-01
Salwar Suit Cotton,Fashion,280,450,0,15,72,10,3,4.2,0.8,Winter,None,Central India,60.71,6750.0,2550.0,4200,2,2023,1,2,1,1,0,0,1.607,62,2023-02-01
Kurta Men Cotton,Fashion,195,320,0,16,97,10,1,2.92,0.92,Winter,None,Central India,64.1,5120.0,2000.0,3120,2,2023,1,2,1,1,0,0,1.641,87,2023-02-01
Urea Fertilizer 1kg,Agriculture,35,50,0,44,20,16,2,0.53,0.9,Winter,None,Central India,42.86,2200.0,660.0,1540,2,2023,1,2,1,1,0,0,1.429,4,2023-02-01
DAP Fertilizer 1kg,Agriculture,55,75,0,22,53,12,3,0.82,0.95,Winter,None,Central India,36.36,1650.0,440.0,1210,2,2023,1,2,1,1,0,0,1.364,41,2023-02-01
Neem Pesticide 100ml,Agriculture,65,95,0,27,91,10,5,0.97,0.8,Winter,None,Central India,46.15,2565.0,810.0,1755,2,2023,1,2,1,1,0,0,1.462,81,2023-02-01
Garden Pump Sprayer 1L,Agriculture,145,210,0,5,278,10,2,2.17,0.8,Winter,None,Central India,44.83,1050.0,325.0,725,2,2023,1,2,1,1,0,0,1.448,268,2023-02-01
Vegetable Seeds Packet,Agriculture,28,45,0,83,287,14,1,0.42,0.92,Winter,None,Central India,60.71,3735.0,1411.0,2324,2,2023,1,2,1,1,0,0,1.607,273,2023-02-01
Basmati Rice 5kg,Grocery,280,340,0,127,226,34,3,4.2,0.9,Summer,Holi,Central India,21.43,43180.0,7620.0,35560,3,2023,1,2,1,1,0,1,1.214,192,2023-03-01
Atta Aashirvaad 10kg,Grocery,330,390,0,117,85,38,2,4.95,0.85,Summer,None,Central India,18.18,45630.0,7020.0,38610,3,2023,1,2,1,1,0,0,1.182,47,2023-03-01
Toor Dal 1kg,Grocery,130,155,0,78,245,30,4,1.95,0.8,Summer,None,Central India,19.23,12090.0,1950.0,10140,3,2023,1,2,1,1,0,0,1.192,215,2023-03-01
Chana Dal 1kg,Grocery,90,112,0,96,268,24,4,1.35,0.75,Summer,Holi,Central India,24.44,10752.0,2112.0,8640,3,2023,1,2,1,1,0,1,1.244,244,2023-03-01
Mustard Oil 1L,Grocery,155,185,0,63,266,28,2,2.32,0.85,Summer,None,Central India,19.35,11655.0,1890.0,9765,3,2023,1,2,1,1,0,0,1.194,238,2023-03-01
Refined Oil Soya 5L,Grocery,580,680,0,62,100,20,3,8.7,0.9,Summer,None,Central India,17.24,42160.0,6200.0,35960,3,2023,1,2,1,1,0,0,1.172,80,2023-03-01
Sugar 1kg,Grocery,42,50,0,149,53,48,4,0.63,0.9,Summer,Holi,Central India,19.05,7450.0,1192.0,6258,3,2023,1,2,1,1,0,1,1.19,5,2023-03-01
Salt Tata 1kg,Grocery,18,22,0,89,224,36,4,0.27,0.85,Summer,None,Central India,22.22,1958.0,356.0,1602,3,2023,1,2,1,1,0,0,1.222,188,2023-03-01
Poha 500g,Grocery,28,36,0,36,130,22,1,0.42,0.95,Summer,None,Central India,28.57,1296.0,288.0,1008,3,2023,1,2,1,1,0,0,1.286,108,2023-03-01
Maida 1kg,Grocery,32,40,8,94,27,18,3,0.48,0.88,Summer,Holi,Central India,25.0,3459.2,451.2,3008,3,2023,1,2,1,1,0,1,1.25,9,2023-03-01
Besan 500g,Grocery,38,48,0,90,112,16,7,0.57,0.8,Summer,Holi,Central India,26.32,4320.0,900.0,3420,3,2023,1,2,1,1,0,1,1.263,96,2023-03-01
Rajma 500g,Grocery,65,82,0,33,80,14,2,0.97,0.85,Summer,None,Central India,26.15,2706.0,561.0,2145,3,2023,1,2,1,1,0,0,1.262,66,2023-03-01
Haldi Powder 100g,Grocery,28,38,0,42,20,20,3,0.42,0.75,Summer,None,Central India,35.71,1596.0,420.0,1176,3,2023,1,2,1,1,0,0,1.357,0,2023-03-01
Red Chilli Powder 100g,Grocery,30,42,0,43,31,19,2,0.45,0.92,Summer,None,Central India,40.0,1806.0,516.0,1290,3,2023,1,2,1,1,0,0,1.4,12,2023-03-01
Coriander Powder 100g,Grocery,22,32,0,45,92,18,2,0.33,0.75,Summer,None,Central India,45.45,1440.0,450.0,990,3,2023,1,2,1,1,0,0,1.455,74,2023-03-01
Tea Brooke Bond 500g,Grocery,175,215,0,47,66,32,1,2.62,0.92,Summer,None,Central India,22.86,10105.0,1880.0,8225,3,2023,1,2,1,1,0,0,1.229,34,2023-03-01
Tea Tata Gold 250g,Grocery,105,130,0,74,132,26,2,1.57,0.9,Summer,None,Central India,23.81,9620.0,1850.0,7770,3,2023,1,2,1,1,0,0,1.238,106,2023-03-01
Dry Coconut 200g,Grocery,95,125,0,26,199,12,5,1.43,0.95,Summer,None,Central India,31.58,3250.0,780.0,2470,3,2023,1,2,1,1,0,0,1.316,187,2023-03-01
Saunf 100g,Grocery,22,30,0,33,47,14,5,0.33,0.92,Summer,None,Central India,36.36,990.0,264.0,726,3,2023,1,2,1,1,0,0,1.364,33,2023-03-01
Lifebuoy Soap 100g,FMCG,28,36,0,79,235,36,2,0.42,0.9,Summer,None,Central India,28.57,2844.0,632.0,2212,3,2023,1,2,1,1,0,0,1.286,199,2023-03-01
Lux Soap 75g,FMCG,32,42,0,97,257,28,2,0.48,0.95,Summer,None,Central India,31.25,4074.0,970.0,3104,3,2023,1,2,1,1,0,0,1.312,229,2023-03-01
Colgate 200g,FMCG,82,100,0,55,293,26,2,1.23,0.92,Summer,None,Central India,21.95,5500.0,990.0,4510,3,2023,1,2,1,1,0,0,1.22,267,2023-03-01
Pepsodent 200g,FMCG,75,92,0,39,138,22,3,1.12,0.88,Summer,None,Central India,22.67,3588.0,663.0,2925,3,2023,1,2,1,1,0,0,1.227,116,2023-03-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,51,221,20,5,0.82,0.75,Summer,None,Central India,30.91,3672.0,867.0,2805,3,2023,1,2,1,1,0,0,1.309,201,2023-03-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,32,32,18,3,0.87,0.75,Summer,None,Central India,29.31,2400.0,544.0,1856,3,2023,1,2,1,1,0,0,1.293,14,2023-03-01
Surf Excel 1kg,FMCG,130,165,0,57,87,22,2,1.95,0.85,Summer,None,Central India,26.92,9405.0,1995.0,7410,3,2023,1,2,1,1,0,0,1.269,65,2023-03-01
Ariel 500g,FMCG,95,120,0,42,247,18,5,1.43,0.92,Summer,None,Central India,26.32,5040.0,1050.0,3990,3,2023,1,2,1,1,0,0,1.263,229,2023-03-01
Parle-G 800g,FMCG,45,58,0,166,53,48,5,0.67,0.75,Summer,None,Central India,28.89,9628.0,2158.0,7470,3,2023,1,2,1,1,0,0,1.289,5,2023-03-01
Good Day Biscuit 250g,FMCG,28,38,0,54,120,34,4,0.42,0.88,Summer,None,Central India,35.71,2052.0,540.0,1512,3,2023,1,2,1,1,0,0,1.357,86,2023-03-01
Hide & Seek 100g,FMCG,32,45,0,71,245,24,2,0.48,0.85,Summer,None,Central India,40.62,3195.0,923.0,2272,3,2023,1,2,1,1,0,0,1.406,221,2023-03-01
Maggi Noodles 70g,FMCG,12,15,0,150,169,60,3,0.18,0.92,Summer,None,Central India,25.0,2250.0,450.0,1800,3,2023,1,2,1,1,0,0,1.25,109,2023-03-01
Maggi Noodles 4-Pack,FMCG,52,65,0,92,89,36,5,0.78,0.88,Summer,None,Central India,25.0,5980.0,1196.0,4784,3,2023,1,2,1,1,0,0,1.25,53,2023-03-01
Lay's Chips 26g,FMCG,15,20,0,320,153,80,4,0.22,0.75,Summer,None,Central India,33.33,6400.0,1600.0,4800,3,2023,1,2,1,1,0,0,1.333,73,2023-03-01
Kurkure 65g,FMCG,18,25,0,233,113,70,7,0.27,0.92,Summer,None,Central India,38.89,5825.0,1631.0,4194,3,2023,1,2,1,1,0,0,1.389,43,2023-03-01
Haldirams Namkeen 200g,FMCG,55,75,0,187,45,38,2,0.82,0.9,Summer,Holi,Central India,36.36,14025.0,3740.0,10285,3,2023,1,2,1,1,0,1,1.364,7,2023-03-01
Haldirams Mixture 400g,FMCG,110,148,0,145,137,28,3,1.65,0.85,Summer,Holi,Central India,34.55,21460.0,5510.0,15950,3,2023,1,2,1,1,0,1,1.345,109,2023-03-01
Frooti 200ml,FMCG,12,15,0,836,159,100,5,0.18,0.75,Summer,None,Central India,25.0,12540.0,2508.0,10032,3,2023,1,2,1,1,0,0,1.25,59,2023-03-01
Maaza 250ml,FMCG,18,22,0,477,109,80,4,0.27,0.92,Summer,None,Central India,22.22,10494.0,1908.0,8586,3,2023,1,2,1,1,0,0,1.222,29,2023-03-01
Thums Up 600ml,FMCG,38,45,0,357,278,72,1,0.57,0.92,Summer,None,Central India,18.42,16065.0,2499.0,13566,3,2023,1,2,1,1,0,0,1.184,206,2023-03-01
Limca 600ml,FMCG,35,42,0,361,197,60,7,0.53,0.8,Summer,None,Central India,20.0,15162.0,2527.0,12635,3,2023,1,2,1,1,0,0,1.2,137,2023-03-01
Glucon-D 200g,FMCG,55,72,0,176,32,26,7,0.82,0.8,Summer,None,Central India,30.91,12672.0,2992.0,9680,3,2023,1,2,1,1,0,0,1.309,6,2023-03-01
ORS Sachets (5pc),FMCG,22,30,0,109,103,18,1,0.33,0.95,Summer,None,Central India,36.36,3270.0,872.0,2398,3,2023,1,2,1,1,0,0,1.364,85,2023-03-01
Vim Bar 200g,FMCG,25,32,0,71,57,24,5,0.38,0.85,Summer,None,Central India,28.0,2272.0,497.0,1775,3,2023,1,2,1,1,0,0,1.28,33,2023-03-01
Harpic 500ml,FMCG,75,98,0,39,113,14,5,1.12,0.75,Summer,None,Central India,30.67,3822.0,897.0,2925,3,2023,1,2,1,1,0,0,1.307,99,2023-03-01
Dettol 250ml,FMCG,68,88,0,48,156,18,2,1.02,0.88,Summer,None,Central India,29.41,4224.0,960.0,3264,3,2023,1,2,1,1,0,0,1.294,138,2023-03-01
Hajmola 100 Tabs,FMCG,45,60,0,98,54,22,1,0.67,0.92,Summer,None,Central India,33.33,5880.0,1470.0,4410,3,2023,1,2,1,1,0,0,1.333,32,2023-03-01
Vicks 10g,FMCG,35,48,0,43,232,16,3,0.53,0.9,Summer,None,Central India,37.14,2064.0,559.0,1505,3,2023,1,2,1,1,0,0,1.371,216,2023-03-01
Eno Sachet (6pc),FMCG,28,38,0,56,97,20,2,0.42,0.92,Summer,None,Central India,35.71,2128.0,560.0,1568,3,2023,1,2,1,1,0,0,1.357,77,2023-03-01
Diya Set 12pc,FMCG,38,65,0,9,108,10,2,0.57,0.95,Summer,None,Central India,71.05,585.0,243.0,342,3,2023,1,2,1,1,0,0,1.711,98,2023-03-01
Gulal Colors 100g,FMCG,22,40,0,101,198,10,3,0.33,0.92,Summer,Holi,Central India,81.82,4040.0,1818.0,2222,3,2023,1,2,1,1,0,1,1.818,188,2023-03-01
Agarbatti Pack 20pc,FMCG,25,35,0,29,172,20,1,0.38,0.75,Summer,None,Central India,40.0,1015.0,290.0,725,3,2023,1,2,1,1,0,0,1.4,152,2023-03-01
Camphor Tablets 25g,FMCG,28,40,0,44,123,14,7,0.42,0.85,Summer,None,Central India,42.86,1760.0,528.0,1232,3,2023,1,2,1,1,0,0,1.429,109,2023-03-01
Mosquito Coil (10pc),FMCG,32,45,0,64,86,22,5,0.48,0.85,Summer,None,Central India,40.62,2880.0,832.0,2048,3,2023,1,2,1,1,0,0,1.406,64,2023-03-01
All Out Refill,FMCG,88,115,0,90,61,16,7,1.32,0.88,Summer,None,Central India,30.68,10350.0,2430.0,7920,3,2023,1,2,1,1,0,0,1.307,45,2023-03-01
Classmate Notebook 200pg,Stationery,48,65,0,26,250,32,2,0.72,0.88,Summer,None,Central India,35.42,1690.0,442.0,1248,3,2023,1,2,1,1,0,0,1.354,218,2023-03-01
Reynolds Pen (10pc),Stationery,35,50,0,116,176,38,4,0.53,0.75,Summer,None,Central India,42.86,5800.0,1740.0,4060,3,2023,1,2,1,1,0,0,1.429,138,2023-03-01
Apsara Pencil (10pc),Stationery,15,22,0,56,273,28,3,0.22,0.92,Summer,None,Central India,46.67,1232.0,392.0,840,3,2023,1,2,1,1,0,0,1.467,245,2023-03-01
Fevicol 50g,Stationery,20,28,0,38,29,18,3,0.3,0.85,Summer,None,Central India,40.0,1064.0,304.0,760,3,2023,1,2,1,1,0,0,1.4,11,2023-03-01
Stapler Small,Stationery,45,65,0,18,178,10,5,0.67,0.88,Summer,None,Central India,44.44,1170.0,360.0,810,3,2023,1,2,1,1,0,0,1.444,168,2023-03-01
Register A4 100pg,Stationery,35,50,0,31,235,12,3,0.53,0.95,Summer,None,Central India,42.86,1550.0,465.0,1085,3,2023,1,2,1,1,0,0,1.429,223,2023-03-01
Sketch Pens (12pc),Stationery,32,48,0,32,66,14,3,0.48,0.88,Summer,None,Central India,50.0,1536.0,512.0,1024,3,2023,1,2,1,1,0,0,1.5,52,2023-03-01
Scale 30cm,Stationery,8,12,0,42,192,16,2,0.12,0.85,Summer,None,Central India,50.0,504.0,168.0,336,3,2023,1,2,1,1,0,0,1.5,176,2023-03-01
Eraser Apsara,Stationery,4,7,0,74,88,24,3,0.06,0.85,Summer,None,Central India,75.0,518.0,222.0,296,3,2023,1,2,1,1,0,0,1.75,64,2023-03-01
Tape Roll,Stationery,18,28,0,35,273,12,2,0.27,0.92,Summer,None,Central India,55.56,980.0,350.0,630,3,2023,1,2,1,1,0,0,1.556,261,2023-03-01
Eveready Battery AA 4pc,Electronics,55,75,0,41,237,18,3,0.82,0.92,Summer,None,Central India,36.36,3075.0,820.0,2255,3,2023,1,2,1,1,0,0,1.364,219,2023-03-01
Eveready Battery D 2pc,Electronics,65,90,0,22,229,12,1,0.97,0.75,Summer,None,Central India,38.46,1980.0,550.0,1430,3,2023,1,2,1,1,0,0,1.385,217,2023-03-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,25,152,10,7,0.97,0.9,Summer,None,Central India,38.46,2250.0,625.0,1625,3,2023,1,2,1,1,0,0,1.385,142,2023-03-01
LED Bulb 9W Philips,Electronics,95,130,0,33,146,12,2,1.43,0.75,Summer,None,Central India,36.84,4290.0,1155.0,3135,3,2023,1,2,1,1,0,0,1.368,134,2023-03-01
Extension Cord 5m,Electronics,175,240,0,20,70,10,3,2.62,0.92,Summer,None,Central India,37.14,4800.0,1300.0,3500,3,2023,1,2,1,1,0,0,1.371,60,2023-03-01
Phone Charging Cable,Electronics,65,100,0,43,233,14,2,0.97,0.95,Summer,None,Central India,53.85,4300.0,1505.0,2795,3,2023,1,2,1,1,0,0,1.538,219,2023-03-01
Earphones Basic,Electronics,85,140,0,23,129,10,3,1.27,0.92,Summer,None,Central India,64.71,3220.0,1265.0,1955,3,2023,1,2,1,1,0,0,1.647,119,2023-03-01
Gamcha (Cotton Towel),Fashion,55,80,0,73,20,16,5,0.82,0.92,Summer,None,Central India,45.45,5840.0,1825.0,4015,3,2023,1,2,1,1,0,0,1.455,4,2023-03-01
Socks Cotton (3 pair),Fashion,55,80,0,50,168,14,5,0.82,0.75,Summer,None,Central India,45.45,4000.0,1250.0,2750,3,2023,1,2,1,1,0,0,1.455,154,2023-03-01
Handkerchief 3pc,Fashion,30,45,0,49,156,12,2,0.45,0.88,Summer,None,Central India,50.0,2205.0,735.0,1470,3,2023,1,2,1,1,0,0,1.5,144,2023-03-01
Banyan Vest Cotton,Fashion,75,110,0,52,82,12,3,1.12,0.75,Summer,None,Central India,46.67,5720.0,1820.0,3900,3,2023,1,2,1,1,0,0,1.467,70,2023-03-01
Dupatta Plain,Fashion,95,150,0,24,109,10,2,1.43,0.92,Summer,None,Central India,57.89,3600.0,1320.0,2280,3,2023,1,2,1,1,0,0,1.579,99,2023-03-01
Salwar Suit Cotton,Fashion,280,450,0,13,36,10,7,4.2,0.85,Summer,None,Central India,60.71,5850.0,2210.0,3640,3,2023,1,2,1,1,0,0,1.607,26,2023-03-01
Kurta Men Cotton,Fashion,195,320,0,13,270,10,2,2.92,0.92,Summer,None,Central India,64.1,4160.0,1625.0,2535,3,2023,1,2,1,1,0,0,1.641,260,2023-03-01
Urea Fertilizer 1kg,Agriculture,35,50,0,87,217,16,3,0.53,0.75,Summer,None,Central India,42.86,4350.0,1305.0,3045,3,2023,1,2,1,1,0,0,1.429,201,2023-03-01
DAP Fertilizer 1kg,Agriculture,55,75,0,45,196,12,3,0.82,0.95,Summer,None,Central India,36.36,3375.0,900.0,2475,3,2023,1,2,1,1,0,0,1.364,184,2023-03-01
Neem Pesticide 100ml,Agriculture,65,95,0,37,68,10,5,0.97,0.75,Summer,None,Central India,46.15,3515.0,1110.0,2405,3,2023,1,2,1,1,0,0,1.462,58,2023-03-01
Garden Pump Sprayer 1L,Agriculture,145,210,0,19,103,10,1,2.17,0.75,Summer,None,Central India,44.83,3990.0,1235.0,2755,3,2023,1,2,1,1,0,0,1.448,93,2023-03-01
Vegetable Seeds Packet,Agriculture,28,45,0,83,82,14,3,0.42,0.75,Summer,None,Central India,60.71,3735.0,1411.0,2324,3,2023,1,2,1,1,0,0,1.607,68,2023-03-01
Basmati Rice 5kg,Grocery,280,340,0,87,276,34,7,4.2,0.9,Summer,None,Central India,21.43,29580.0,5220.0,24360,4,2023,1,5,1,2,1,0,1.214,242,2023-04-01
Atta Aashirvaad 10kg,Grocery,330,390,0,71,230,38,4,4.95,0.92,Summer,None,Central India,18.18,27690.0,4260.0,23430,4,2023,1,5,1,2,1,0,1.182,192,2023-04-01
Toor Dal 1kg,Grocery,130,155,0,49,163,30,7,1.95,0.85,Summer,None,Central India,19.23,7595.0,1225.0,6370,4,2023,1,5,1,2,1,0,1.192,133,2023-04-01
Chana Dal 1kg,Grocery,90,112,0,74,132,24,2,1.35,0.92,Summer,None,Central India,24.44,8288.0,1628.0,6660,4,2023,1,5,1,2,1,0,1.244,108,2023-04-01
Mustard Oil 1L,Grocery,155,185,0,36,185,28,2,2.32,0.95,Summer,None,Central India,19.35,6660.0,1080.0,5580,4,2023,1,5,1,2,1,0,1.194,157,2023-04-01
Refined Oil Soya 5L,Grocery,580,680,0,47,74,20,5,8.7,0.85,Summer,None,Central India,17.24,31960.0,4700.0,27260,4,2023,1,5,1,2,1,0,1.172,54,2023-04-01
Sugar 1kg,Grocery,42,50,0,104,285,48,2,0.63,0.85,Summer,None,Central India,19.05,5200.0,832.0,4368,4,2023,1,5,1,2,1,0,1.19,237,2023-04-01
Salt Tata 1kg,Grocery,18,22,0,72,106,36,5,0.27,0.88,Summer,None,Central India,22.22,1584.0,288.0,1296,4,2023,1,5,1,2,1,0,1.222,70,2023-04-01
Poha 500g,Grocery,28,36,0,72,197,22,5,0.42,0.9,Summer,None,Central India,28.57,2592.0,576.0,2016,4,2023,1,5,1,2,1,0,1.286,175,2023-04-01
Maida 1kg,Grocery,32,40,0,54,274,18,3,0.48,0.92,Summer,None,Central India,25.0,2160.0,432.0,1728,4,2023,1,5,1,2,1,0,1.25,256,2023-04-01
Besan 500g,Grocery,38,48,0,24,268,16,5,0.57,0.9,Summer,None,Central India,26.32,1152.0,240.0,912,4,2023,1,5,1,2,1,0,1.263,252,2023-04-01
Rajma 500g,Grocery,65,82,0,38,283,14,2,0.97,0.85,Summer,None,Central India,26.15,3116.0,646.0,2470,4,2023,1,5,1,2,1,0,1.262,269,2023-04-01
Haldi Powder 100g,Grocery,28,38,0,40,115,20,7,0.42,0.92,Summer,None,Central India,35.71,1520.0,400.0,1120,4,2023,1,5,1,2,1,0,1.357,95,2023-04-01
Red Chilli Powder 100g,Grocery,30,42,0,58,184,19,4,0.45,0.9,Summer,None,Central India,40.0,2436.0,696.0,1740,4,2023,1,5,1,2,1,0,1.4,165,2023-04-01
Coriander Powder 100g,Grocery,22,32,0,48,242,18,5,0.33,0.8,Summer,None,Central India,45.45,1536.0,480.0,1056,4,2023,1,5,1,2,1,0,1.455,224,2023-04-01
Tea Brooke Bond 500g,Grocery,175,215,0,84,207,32,2,2.62,0.8,Summer,None,Central India,22.86,18060.0,3360.0,14700,4,2023,1,5,1,2,1,0,1.229,175,2023-04-01
Tea Tata Gold 250g,Grocery,105,130,0,50,216,26,3,1.57,0.85,Summer,None,Central India,23.81,6500.0,1250.0,5250,4,2023,1,5,1,2,1,0,1.238,190,2023-04-01
Dry Coconut 200g,Grocery,95,125,0,26,138,12,3,1.43,0.88,Summer,None,Central India,31.58,3250.0,780.0,2470,4,2023,1,5,1,2,1,0,1.316,126,2023-04-01
Saunf 100g,Grocery,22,30,0,26,280,14,3,0.33,0.92,Summer,None,Central India,36.36,780.0,208.0,572,4,2023,1,5,1,2,1,0,1.364,266,2023-04-01
Lifebuoy Soap 100g,FMCG,28,36,0,119,72,36,3,0.42,0.85,Summer,None,Central India,28.57,4284.0,952.0,3332,4,2023,1,5,1,2,1,0,1.286,36,2023-04-01
Lux Soap 75g,FMCG,32,42,0,111,299,28,1,0.48,0.8,Summer,None,Central India,31.25,4662.0,1110.0,3552,4,2023,1,5,1,2,1,0,1.312,271,2023-04-01
Colgate 200g,FMCG,82,100,0,68,234,26,7,1.23,0.75,Summer,None,Central India,21.95,6800.0,1224.0,5576,4,2023,1,5,1,2,1,0,1.22,208,2023-04-01
Pepsodent 200g,FMCG,75,92,0,55,134,22,1,1.12,0.92,Summer,None,Central India,22.67,5060.0,935.0,4125,4,2023,1,5,1,2,1,0,1.227,112,2023-04-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,57,220,20,4,0.82,0.92,Summer,None,Central India,30.91,4104.0,969.0,3135,4,2023,1,5,1,2,1,0,1.309,200,2023-04-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,53,254,18,4,0.87,0.88,Summer,None,Central India,29.31,3975.0,901.0,3074,4,2023,1,5,1,2,1,0,1.293,236,2023-04-01
Surf Excel 1kg,FMCG,130,165,0,65,165,22,7,1.95,0.9,Summer,None,Central India,26.92,10725.0,2275.0,8450,4,2023,1,5,1,2,1,0,1.269,143,2023-04-01
Ariel 500g,FMCG,95,120,0,54,61,18,3,1.43,0.75,Summer,None,Central India,26.32,6480.0,1350.0,5130,4,2023,1,5,1,2,1,0,1.263,43,2023-04-01
Parle-G 800g,FMCG,45,58,0,128,172,48,4,0.67,0.8,Summer,None,Central India,28.89,7424.0,1664.0,5760,4,2023,1,5,1,2,1,0,1.289,124,2023-04-01
Good Day Biscuit 250g,FMCG,28,38,0,58,95,34,5,0.42,0.9,Summer,None,Central India,35.71,2204.0,580.0,1624,4,2023,1,5,1,2,1,0,1.357,61,2023-04-01
Hide & Seek 100g,FMCG,32,45,0,77,192,24,1,0.48,0.8,Summer,None,Central India,40.62,3465.0,1001.0,2464,4,2023,1,5,1,2,1,0,1.406,168,2023-04-01
Maggi Noodles 70g,FMCG,12,15,0,192,209,60,2,0.18,0.92,Summer,None,Central India,25.0,2880.0,576.0,2304,4,2023,1,5,1,2,1,0,1.25,149,2023-04-01
Maggi Noodles 4-Pack,FMCG,52,65,0,84,48,36,3,0.78,0.85,Summer,None,Central India,25.0,5460.0,1092.0,4368,4,2023,1,5,1,2,1,0,1.25,12,2023-04-01
Lay's Chips 26g,FMCG,15,20,0,290,30,80,7,0.22,0.88,Summer,None,Central India,33.33,5800.0,1450.0,4350,4,2023,1,5,1,2,1,0,1.333,-50,2023-04-01
Kurkure 65g,FMCG,18,25,0,187,246,70,4,0.27,0.8,Summer,None,Central India,38.89,4675.0,1309.0,3366,4,2023,1,5,1,2,1,0,1.389,176,2023-04-01
Haldirams Namkeen 200g,FMCG,55,75,0,113,74,38,5,0.82,0.92,Summer,None,Central India,36.36,8475.0,2260.0,6215,4,2023,1,5,1,2,1,0,1.364,36,2023-04-01
Haldirams Mixture 400g,FMCG,110,148,0,69,269,28,3,1.65,0.95,Summer,None,Central India,34.55,10212.0,2622.0,7590,4,2023,1,5,1,2,1,0,1.345,241,2023-04-01
Frooti 200ml,FMCG,12,15,0,598,167,100,2,0.18,0.85,Summer,None,Central India,25.0,8970.0,1794.0,7176,4,2023,1,5,1,2,1,0,1.25,67,2023-04-01
Maaza 250ml,FMCG,18,22,0,583,220,80,2,0.27,0.8,Summer,None,Central India,22.22,12826.0,2332.0,10494,4,2023,1,5,1,2,1,0,1.222,140,2023-04-01
Thums Up 600ml,FMCG,38,45,0,468,92,72,1,0.57,0.75,Summer,None,Central India,18.42,21060.0,3276.0,17784,4,2023,1,5,1,2,1,0,1.184,20,2023-04-01
Limca 600ml,FMCG,35,42,0,447,123,60,2,0.53,0.75,Summer,None,Central India,20.0,18774.0,3129.0,15645,4,2023,1,5,1,2,1,0,1.2,63,2023-04-01
Glucon-D 200g,FMCG,55,72,0,113,58,26,2,0.82,0.85,Summer,None,Central India,30.91,8136.0,1921.0,6215,4,2023,1,5,1,2,1,0,1.309,32,2023-04-01
ORS Sachets (5pc),FMCG,22,30,0,76,36,18,2,0.33,0.75,Summer,None,Central India,36.36,2280.0,608.0,1672,4,2023,1,5,1,2,1,0,1.364,18,2023-04-01
